filepath,class_id
SVIRO\train\i3_train_imageID_1575_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1575_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1576_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1576_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1577_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1577_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1578_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1578_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1579_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1579_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_157_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_157_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1580_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1580_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_1581_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1581_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1582_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1582_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1583_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1583_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1584_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1584_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1585_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1585_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1586_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1586_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1587_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1587_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1588_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1588_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1589_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1589_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_158_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_158_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1590_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1590_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1591_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1591_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1592_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1592_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1593_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1593_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1594_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1594_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1595_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1595_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1596_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1596_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1597_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1597_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1598_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1598_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1599_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1599_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_159_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_159_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_15_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_15_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1600_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1600_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1601_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1601_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1602_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1602_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1603_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1603_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1604_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1604_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1605_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1605_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1606_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1606_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1607_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1607_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1608_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1608_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1609_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1609_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_160_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_160_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1610_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1610_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1611_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1611_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1612_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1612_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1613_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1613_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1614_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1614_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1615_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1615_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_1616_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1616_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1617_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1617_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1618_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1618_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1619_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1619_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_161_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_161_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1620_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1620_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1621_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1621_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1622_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1622_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1623_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1623_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1624_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1624_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_1625_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1625_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1626_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1626_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1627_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1627_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1628_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1628_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1629_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1629_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_162_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_162_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1630_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1630_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1631_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1631_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1632_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1632_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1633_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1633_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1634_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1634_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1635_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1635_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1636_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1636_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1637_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1637_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_1638_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1638_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1639_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1639_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_163_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_163_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1640_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1640_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1641_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1641_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1642_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1642_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1643_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1643_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1644_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1644_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1645_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1645_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_1646_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1646_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_1647_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1647_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_1648_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1648_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1649_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1649_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_164_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_164_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1650_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1650_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1651_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1651_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1652_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1652_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1653_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1653_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1654_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1654_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1655_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1655_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1656_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1656_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1657_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1657_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1658_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1658_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1659_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1659_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_165_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_165_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1660_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1660_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1661_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1661_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1662_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1662_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1663_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1663_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_1664_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1664_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1665_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1665_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_1666_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1666_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1667_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1667_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1668_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1668_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1669_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1669_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_166_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_166_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1670_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1670_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1671_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1671_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1672_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1672_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_1673_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1673_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1674_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1674_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1675_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1675_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1676_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1676_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_1677_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1677_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1678_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1678_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1679_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1679_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_167_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_167_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1680_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1680_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1681_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1681_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1682_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1682_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1683_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1683_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1684_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1684_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1685_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1685_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1686_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1686_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1687_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1687_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1688_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1688_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_1689_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1689_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_168_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_168_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1690_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1690_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1691_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1691_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1692_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1692_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1693_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1693_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1694_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1694_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_1695_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1695_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1696_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1696_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1697_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1697_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1698_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1698_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1699_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1699_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_169_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_169_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_16_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_16_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_1700_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1700_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1701_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1701_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1702_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1702_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1703_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1703_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1704_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1704_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1705_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1705_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1706_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1706_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1707_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1707_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1708_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1708_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1709_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1709_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_170_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_170_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1710_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1710_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1711_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1711_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1712_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1712_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1713_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1713_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1714_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1714_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1715_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_1715_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1716_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1716_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1717_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1717_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1718_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1718_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_1719_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1719_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_171_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_171_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1720_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1720_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1721_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1721_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1722_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1722_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1723_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1723_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1724_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1724_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1725_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1725_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1726_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1726_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1727_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1727_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1728_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1728_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1729_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1729_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_172_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_172_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1730_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1730_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_1731_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1731_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1732_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1732_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_1733_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_1733_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1734_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1734_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_1735_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_1735_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_1736_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1736_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1737_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1737_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1738_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_1738_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1739_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_1739_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_173_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_173_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_1740_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_1740_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_1741_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_1741_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_1742_seatPosition_0_GT_6.png,0
